timestamp,evaluationWindow,nExamples,radius,silhouette,threshold,averOut,label
41877,23,64.0,0.048073757805915406,1.0,0.0,0.9778206385589726,NP1
41877,23,26.0,0.04053904587010301,1.0,0.0,0.9815380845547393,NP2
41877,23,45.0,0.0450983143138343,1.0,0.0,0.9794083037066585,NP3
41877,23,113.0,0.042383290374965604,1.0,0.0,0.9814906484898241,NP4
41877,23,78.0,0.05981466844451239,1.0,0.0,0.9727910283864009,NP5
41877,23,19.0,0.05323630464793024,1.0,0.0,0.976632863180825,NP6
41877,23,24.0,0.05299536784719241,1.0,0.0,0.9751331578688474,NP7
41877,23,49.0,0.05151402106293534,1.0,0.0,0.9766952599379263,NP8
41877,23,76.0,0.06377265608544166,1.0,0.0,0.9712123533810725,NP9
41877,23,44.0,0.06683383042388626,1.0,0.0,0.9715687684703492,NP10
41877,23,45.0,0.056343431940781646,1.0,0.0,0.9739055690684023,NP11
41877,23,28.0,0.051017268223746304,1.0,0.0,0.9768031137831,NP12
41877,23,20.0,0.04085060953550856,1.0,0.0,0.982281404230444,NP13
41877,23,19.0,0.05729776291590408,1.0,0.0,0.9738039522129299,NP14
41877,23,46.0,0.059681599260842044,1.0,0.0,0.9721146171448853,NP15
41877,23,35.0,0.06288243486099664,1.0,0.0,0.9711858448022482,NP16
41877,23,16.0,0.03526400053848589,1.0,0.0,0.985102167916696,NP17
41877,23,90.0,0.04916359536464878,1.0,0.0,0.9779046483687113,NP18
41877,23,23.0,0.04498400432899119,1.0,0.0,0.9795156998467895,NP19
41877,23,70.0,0.05618762516505966,1.0,0.0,0.9743539522255253,NP20
41877,23,80.0,0.05018087305115185,1.0,0.0,0.9774828051318825,NP21
41877,23,28.0,0.04791199519495277,1.0,0.0,0.9782148260324001,NP22
41877,23,20.0,0.0558071163718619,1.0,0.0,0.9745646547347105,NP23
41877,23,33.0,0.06413249704870494,1.0,0.0,0.9704092252162196,NP24
41877,23,67.0,0.05296040362110524,1.0,0.0,0.9753404514804936,NP25
41877,23,47.0,0.06365035394233114,1.0,0.0,0.9697149983442,NP26
41877,23,22.0,0.052036210857526875,1.0,0.0,0.9758241166980006,NP27
41877,23,20.0,0.055378262488418505,1.0,0.0,0.97476019101587,NP28
41877,23,36.0,0.0648250350867665,1.0,0.0,0.9702710824812814,NP29
41877,23,40.0,0.06010882639937307,1.0,0.0,0.9726331728327716,NP30
41877,23,24.0,0.057620105436347865,1.0,0.0,0.972967111622388,NP31
41877,23,31.0,0.05544412331478174,1.0,0.0,0.9752727664559503,NP32
41877,23,46.0,0.053245735476142426,1.0,0.0,0.9762631096130375,NP33
41877,23,63.0,0.055674504340860034,1.0,0.0,0.9738492841029858,NP34
41877,23,12.0,0.05274324445595412,1.0,0.0,0.9760731260130591,NP35
